"station";"x_utm";"y_utm";"WB_name";"TYP_NFS06";"WB_ID";"area";"institution";"type";"typology";"chla";"country";"date";"station_depth";"secchi";"temp";"sali";"TP";"TN";"dens_dif";"springlag";"year";"month";"obspoint";"period";"MSMDI";"logitMSMDI";"BQI";"depth";"O2";"time"
"BJÖRKHOLMEN";301256;6474925;"Gullmarn centralbassäng";2;"SE581700-113000";;"SMHI";"NEA 9";"SE_2";;"SE";2005-08-02;73;;;;;;;;2005;8;"BJÖRKHOLMEN";"2001-2006";;;;10;5.96;34800
"BJÖRKHOLMEN";301256;6474925;"Gullmarn centralbassäng";2;"SE581700-113000";;"SMHI";"NEA 9";"SE_2";;"SE";2005-08-02;73;;;;;;;;2005;8;"BJÖRKHOLMEN";"2001-2006";;;;15;5.83;34800
"BJÖRKHOLMEN";301256;6474925;"Gullmarn centralbassäng";2;"SE581700-113000";;"SMHI";"NEA 9";"SE_2";;"SE";2005-08-02;73;;;;;;;;2005;8;"BJÖRKHOLMEN";"2001-2006";;;;20;5.56;34800
"BJÖRKHOLMEN";301256;6474925;"Gullmarn centralbassäng";2;"SE581700-113000";;"SMHI";"NEA 9";"SE_2";;"SE";2005-08-02;73;;;;;;;;2005;8;"BJÖRKHOLMEN";"2001-2006";;;;30;5.15;34800
"BJÖRKHOLMEN";301256;6474925;"Gullmarn centralbassäng";2;"SE581700-113000";;"SMHI";"NEA 9";"SE_2";;"SE";2005-08-02;73;;;;;;;;2005;8;"BJÖRKHOLMEN";"2001-2006";;;;40;4.37;34800
"BJÖRKHOLMEN";301256;6474925;"Gullmarn centralbassäng";2;"SE581700-113000";;"SMHI";"NEA 9";"SE_2";;"SE";2005-08-02;73;;;;;;;;2005;8;"BJÖRKHOLMEN";"2001-2006";;;;50;4.98;34800
"BJÖRKHOLMEN";301256;6474925;"Gullmarn centralbassäng";2;"SE581700-113000";;"SMHI";"NEA 9";"SE_2";;"SE";2005-08-02;73;;;;;;;;2005;8;"BJÖRKHOLMEN";"2001-2006";;;;60;4.42;34800
"BJÖRKHOLMEN";301256;6474925;"Gullmarn centralbassäng";2;"SE581700-113000";;"SMHI";"NEA 9";"SE_2";;"SE";2005-08-02;73;;;;;;;;2005;8;"BJÖRKHOLMEN";"2001-2006";;;;72;3.93;34800
"BJÖRKHOLMEN";301256;6474925;"Gullmarn centralbassäng";2;"SE581700-113000";;"SMHI";"NEA 9";"SE_2";;"SE";2005-09-07;73;;;;;;;;2005;9;"BJÖRKHOLMEN";"2001-2006";;;;0;6.22;23700
"BJÖRKHOLMEN";301256;6474925;"Gullmarn centralbassäng";2;"SE581700-113000";;"SMHI";"NEA 9";"SE_2";;"SE";2005-09-07;73;;;;;;;;2005;9;"BJÖRKHOLMEN";"2001-2006";;;;2;6.26;23700
"BJÖRKHOLMEN";301256;6474925;"Gullmarn centralbassäng";2;"SE581700-113000";;"SMHI";"NEA 9";"SE_2";;"SE";2005-09-07;73;;;;;;;;2005;9;"BJÖRKHOLMEN";"2001-2006";;;;5;6.23;23700
"BJÖRKHOLMEN";301256;6474925;"Gullmarn centralbassäng";2;"SE581700-113000";;"SMHI";"NEA 9";"SE_2";;"SE";2005-09-07;73;;;;;;;;2005;9;"BJÖRKHOLMEN";"2001-2006";;;;10;5.72;23700
"BJÖRKHOLMEN";301256;6474925;"Gullmarn centralbassäng";2;"SE581700-113000";;"SMHI";"NEA 9";"SE_2";;"SE";2005-09-07;73;;;;;;;;2005;9;"BJÖRKHOLMEN";"2001-2006";;;;15;5.53;23700
"BJÖRKHOLMEN";301256;6474925;"Gullmarn centralbassäng";2;"SE581700-113000";;"SMHI";"NEA 9";"SE_2";;"SE";2005-09-07;73;;;;;;;;2005;9;"BJÖRKHOLMEN";"2001-2006";;;;20;4.28;23700
"BJÖRKHOLMEN";301256;6474925;"Gullmarn centralbassäng";2;"SE581700-113000";;"SMHI";"NEA 9";"SE_2";;"SE";2005-09-07;73;;;;;;;;2005;9;"BJÖRKHOLMEN";"2001-2006";;;;30;4.34;23700
"BJÖRKHOLMEN";301256;6474925;"Gullmarn centralbassäng";2;"SE581700-113000";;"SMHI";"NEA 9";"SE_2";;"SE";2005-09-07;73;;;;;;;;2005;9;"BJÖRKHOLMEN";"2001-2006";;;;40;3.59;23700
"BJÖRKHOLMEN";301256;6474925;"Gullmarn centralbassäng";2;"SE581700-113000";;"SMHI";"NEA 9";"SE_2";;"SE";2005-09-07;73;;;;;;;;2005;9;"BJÖRKHOLMEN";"2001-2006";;;;50;4.47;23700
"BJÖRKHOLMEN";301256;6474925;"Gullmarn centralbassäng";2;"SE581700-113000";;"SMHI";"NEA 9";"SE_2";;"SE";2005-09-07;73;;;;;;;;2005;9;"BJÖRKHOLMEN";"2001-2006";;;;60;4.17;23700
"BJÖRKHOLMEN";301256;6474925;"Gullmarn centralbassäng";2;"SE581700-113000";;"SMHI";"NEA 9";"SE_2";;"SE";2005-09-07;73;;;;;;;;2005;9;"BJÖRKHOLMEN";"2001-2006";;;;72;3.66;23700
"BJÖRKHOLMEN";301256;6474925;"Gullmarn centralbassäng";2;"SE581700-113000";;"SMHI";"NEA 9";"SE_2";;"SE";2005-10-05;73;;;;;;;;2005;10;"BJÖRKHOLMEN";"2001-2006";;;;0;6.49;22500
"BJÖRKHOLMEN";301256;6474925;"Gullmarn centralbassäng";2;"SE581700-113000";;"SMHI";"NEA 9";"SE_2";;"SE";2005-10-05;73;;;;;;;;2005;10;"BJÖRKHOLMEN";"2001-2006";;;;2;6.24;22500
"BJÖRKHOLMEN";301256;6474925;"Gullmarn centralbassäng";2;"SE581700-113000";;"SMHI";"NEA 9";"SE_2";;"SE";2005-10-05;73;;;;;;;;2005;10;"BJÖRKHOLMEN";"2001-2006";;;;5;5.87;22500
"BJÖRKHOLMEN";301256;6474925;"Gullmarn centralbassäng";2;"SE581700-113000";;"SMHI";"NEA 9";"SE_2";;"SE";2005-10-05;73;;;;;;;;2005;10;"BJÖRKHOLMEN";"2001-2006";;;;10;4.04;22500
"BJÖRKHOLMEN";301256;6474925;"Gullmarn centralbassäng";2;"SE581700-113000";;"SMHI";"NEA 9";"SE_2";;"SE";2005-10-05;73;;;;;;;;2005;10;"BJÖRKHOLMEN";"2001-2006";;;;15;4.04;22500
"BJÖRKHOLMEN";301256;6474925;"Gullmarn centralbassäng";2;"SE581700-113000";;"SMHI";"NEA 9";"SE_2";;"SE";2005-10-05;73;;;;;;;;2005;10;"BJÖRKHOLMEN";"2001-2006";;;;20;4.07;22500
"BJÖRKHOLMEN";301256;6474925;"Gullmarn centralbassäng";2;"SE581700-113000";;"SMHI";"NEA 9";"SE_2";;"SE";2005-10-05;73;;;;;;;;2005;10;"BJÖRKHOLMEN";"2001-2006";;;;30;4.28;22500
"BJÖRKHOLMEN";301256;6474925;"Gullmarn centralbassäng";2;"SE581700-113000";;"SMHI";"NEA 9";"SE_2";;"SE";2005-10-05;73;;;;;;;;2005;10;"BJÖRKHOLMEN";"2001-2006";;;;40;3.82;22500
"BJÖRKHOLMEN";301256;6474925;"Gullmarn centralbassäng";2;"SE581700-113000";;"SMHI";"NEA 9";"SE_2";;"SE";2005-10-05;73;;;;;;;;2005;10;"BJÖRKHOLMEN";"2001-2006";;;;50;3.84;22500
"BJÖRKHOLMEN";301256;6474925;"Gullmarn centralbassäng";2;"SE581700-113000";;"SMHI";"NEA 9";"SE_2";;"SE";2005-10-05;73;;;;;;;;2005;10;"BJÖRKHOLMEN";"2001-2006";;;;60;3.78;22500
"BJÖRKHOLMEN";301256;6474925;"Gullmarn centralbassäng";2;"SE581700-113000";;"SMHI";"NEA 9";"SE_2";;"SE";2005-10-05;73;;;;;;;;2005;10;"BJÖRKHOLMEN";"2001-2006";;;;72;3.36;22500
"BJÖRKHOLMEN";301256;6474925;"Gullmarn centralbassäng";2;"SE581700-113000";;"SMHI";"NEA 9";"SE_2";;"SE";2005-11-02;73;;;;;;;;2005;11;"BJÖRKHOLMEN";"2001-2006";;;;0;6.7;28200
"BJÖRKHOLMEN";301256;6474925;"Gullmarn centralbassäng";2;"SE581700-113000";;"SMHI";"NEA 9";"SE_2";;"SE";2005-11-02;73;;;;;;;;2005;11;"BJÖRKHOLMEN";"2001-2006";;;;2;6.46;28200
"BJÖRKHOLMEN";301256;6474925;"Gullmarn centralbassäng";2;"SE581700-113000";;"SMHI";"NEA 9";"SE_2";;"SE";2005-11-02;73;;;;;;;;2005;11;"BJÖRKHOLMEN";"2001-2006";;;;5;6.31;28200
"BJÖRKHOLMEN";301256;6474925;"Gullmarn centralbassäng";2;"SE581700-113000";;"SMHI";"NEA 9";"SE_2";;"SE";2005-11-02;73;;;;;;;;2005;11;"BJÖRKHOLMEN";"2001-2006";;;;10;5.99;28200
"BJÖRKHOLMEN";301256;6474925;"Gullmarn centralbassäng";2;"SE581700-113000";;"SMHI";"NEA 9";"SE_2";;"SE";2005-11-02;73;;;;;;;;2005;11;"BJÖRKHOLMEN";"2001-2006";;;;15;5.93;28200
"BJÖRKHOLMEN";301256;6474925;"Gullmarn centralbassäng";2;"SE581700-113000";;"SMHI";"NEA 9";"SE_2";;"SE";2005-11-02;73;;;;;;;;2005;11;"BJÖRKHOLMEN";"2001-2006";;;;20;5;28200
"BJÖRKHOLMEN";301256;6474925;"Gullmarn centralbassäng";2;"SE581700-113000";;"SMHI";"NEA 9";"SE_2";;"SE";2005-11-02;73;;;;;;;;2005;11;"BJÖRKHOLMEN";"2001-2006";;;;30;4.26;28200
"BJÖRKHOLMEN";301256;6474925;"Gullmarn centralbassäng";2;"SE581700-113000";;"SMHI";"NEA 9";"SE_2";;"SE";2005-11-02;73;;;;;;;;2005;11;"BJÖRKHOLMEN";"2001-2006";;;;40;4.55;28200
"BJÖRKHOLMEN";301256;6474925;"Gullmarn centralbassäng";2;"SE581700-113000";;"SMHI";"NEA 9";"SE_2";;"SE";2005-11-02;73;;;;;;;;2005;11;"BJÖRKHOLMEN";"2001-2006";;;;50;4.47;28200
"BJÖRKHOLMEN";301256;6474925;"Gullmarn centralbassäng";2;"SE581700-113000";;"SMHI";"NEA 9";"SE_2";;"SE";2005-11-02;73;;;;;;;;2005;11;"BJÖRKHOLMEN";"2001-2006";;;;60;3.8;28200
"BJÖRKHOLMEN";301256;6474925;"Gullmarn centralbassäng";2;"SE581700-113000";;"SMHI";"NEA 9";"SE_2";;"SE";2005-11-02;73;;;;;;;;2005;11;"BJÖRKHOLMEN";"2001-2006";;;;72;3.11;28200
"BJÖRKHOLMEN";301256;6474925;"Gullmarn centralbassäng";2;"SE581700-113000";;"SMHI";"NEA 9";"SE_2";;"SE";2005-12-07;73;;;;;;;;2005;12;"BJÖRKHOLMEN";"2001-2006";;;;0;7.01;27900
"BJÖRKHOLMEN";301256;6474925;"Gullmarn centralbassäng";2;"SE581700-113000";;"SMHI";"NEA 9";"SE_2";;"SE";2005-12-07;73;;;;;;;;2005;12;"BJÖRKHOLMEN";"2001-2006";;;;2;6.6;27900
"BJÖRKHOLMEN";301256;6474925;"Gullmarn centralbassäng";2;"SE581700-113000";;"SMHI";"NEA 9";"SE_2";;"SE";2005-12-07;73;;;;;;;;2005;12;"BJÖRKHOLMEN";"2001-2006";;;;5;6.43;27900
"BJÖRKHOLMEN";301256;6474925;"Gullmarn centralbassäng";2;"SE581700-113000";;"SMHI";"NEA 9";"SE_2";;"SE";2005-12-07;73;;;;;;;;2005;12;"BJÖRKHOLMEN";"2001-2006";;;;10;6.28;27900
"BJÖRKHOLMEN";301256;6474925;"Gullmarn centralbassäng";2;"SE581700-113000";;"SMHI";"NEA 9";"SE_2";;"SE";2005-12-07;73;;;;;;;;2005;12;"BJÖRKHOLMEN";"2001-2006";;;;15;6.14;27900
"BJÖRKHOLMEN";301256;6474925;"Gullmarn centralbassäng";2;"SE581700-113000";;"SMHI";"NEA 9";"SE_2";;"SE";2005-12-07;73;;;;;;;;2005;12;"BJÖRKHOLMEN";"2001-2006";;;;20;5.34;27900
"BJÖRKHOLMEN";301256;6474925;"Gullmarn centralbassäng";2;"SE581700-113000";;"SMHI";"NEA 9";"SE_2";;"SE";2005-12-07;73;;;;;;;;2005;12;"BJÖRKHOLMEN";"2001-2006";;;;30;4.44;27900
"BJÖRKHOLMEN";301256;6474925;"Gullmarn centralbassäng";2;"SE581700-113000";;"SMHI";"NEA 9";"SE_2";;"SE";2005-12-07;73;;;;;;;;2005;12;"BJÖRKHOLMEN";"2001-2006";;;;40;4.73;27900
"BJÖRKHOLMEN";301256;6474925;"Gullmarn centralbassäng";2;"SE581700-113000";;"SMHI";"NEA 9";"SE_2";;"SE";2005-12-07;73;;;;;;;;2005;12;"BJÖRKHOLMEN";"2001-2006";;;;50;4.77;27900
"BJÖRKHOLMEN";301256;6474925;"Gullmarn centralbassäng";2;"SE581700-113000";;"SMHI";"NEA 9";"SE_2";;"SE";2005-12-07;73;;;;;;;;2005;12;"BJÖRKHOLMEN";"2001-2006";;;;60;3.19;27900
"BJÖRKHOLMEN";301256;6474925;"Gullmarn centralbassäng";2;"SE581700-113000";;"SMHI";"NEA 9";"SE_2";;"SE";2005-12-07;73;;;;;;;;2005;12;"BJÖRKHOLMEN";"2001-2006";;;;72;2.61;27900
"BJÖRKHOLMEN";301256;6474925;"Gullmarn centralbassäng";2;"SE581700-113000";;"SMHI";"NEA 9";"SE_2";;"SE";2006-01-11;72;;;;;;;;2006;1;"BJÖRKHOLMEN";"2001-2006";;;;0;8.18;29700
"BJÖRKHOLMEN";301256;6474925;"Gullmarn centralbassäng";2;"SE581700-113000";;"SMHI";"NEA 9";"SE_2";;"SE";2006-01-11;72;;;;;;;;2006;1;"BJÖRKHOLMEN";"2001-2006";;;;2;8.19;29700
"BJÖRKHOLMEN";301256;6474925;"Gullmarn centralbassäng";2;"SE581700-113000";;"SMHI";"NEA 9";"SE_2";;"SE";2006-01-11;72;;;;;;;;2006;1;"BJÖRKHOLMEN";"2001-2006";;;;5;8.17;29700
"BJÖRKHOLMEN";301256;6474925;"Gullmarn centralbassäng";2;"SE581700-113000";;"SMHI";"NEA 9";"SE_2";;"SE";2006-01-11;72;;;;;;;;2006;1;"BJÖRKHOLMEN";"2001-2006";;;;10;8.16;29700
"BJÖRKHOLMEN";301256;6474925;"Gullmarn centralbassäng";2;"SE581700-113000";;"SMHI";"NEA 9";"SE_2";;"SE";2006-01-11;72;;;;;;;;2006;1;"BJÖRKHOLMEN";"2001-2006";;;;15;8.22;29700
"BJÖRKHOLMEN";301256;6474925;"Gullmarn centralbassäng";2;"SE581700-113000";;"SMHI";"NEA 9";"SE_2";;"SE";2006-01-11;72;;;;;;;;2006;1;"BJÖRKHOLMEN";"2001-2006";;;;20;8.16;29700
"BJÖRKHOLMEN";301256;6474925;"Gullmarn centralbassäng";2;"SE581700-113000";;"SMHI";"NEA 9";"SE_2";;"SE";2006-01-11;72;;;;;;;;2006;1;"BJÖRKHOLMEN";"2001-2006";;;;30;7.78;29700
"BJÖRKHOLMEN";301256;6474925;"Gullmarn centralbassäng";2;"SE581700-113000";;"SMHI";"NEA 9";"SE_2";;"SE";2006-01-11;72;;;;;;;;2006;1;"BJÖRKHOLMEN";"2001-2006";;;;40;5.32;29700
"BJÖRKHOLMEN";301256;6474925;"Gullmarn centralbassäng";2;"SE581700-113000";;"SMHI";"NEA 9";"SE_2";;"SE";2006-01-11;72;;;;;;;;2006;1;"BJÖRKHOLMEN";"2001-2006";;;;50;5.23;29700
"BJÖRKHOLMEN";301256;6474925;"Gullmarn centralbassäng";2;"SE581700-113000";;"SMHI";"NEA 9";"SE_2";;"SE";2006-01-11;72;;;;;;;;2006;1;"BJÖRKHOLMEN";"2001-2006";;;;60;4.93;29700
"BJÖRKHOLMEN";301256;6474925;"Gullmarn centralbassäng";2;"SE581700-113000";;"SMHI";"NEA 9";"SE_2";;"SE";2006-01-11;72;;;;;;;;2006;1;"BJÖRKHOLMEN";"2001-2006";;;;71;4.25;29700
"BJÖRKHOLMEN";301256;6474925;"Gullmarn centralbassäng";2;"SE581700-113000";;"SMHI";"NEA 9";"SE_2";;"SE";2006-04-05;74;;;;;;;;2006;4;"BJÖRKHOLMEN";"2001-2006";;;;0;8.77;25500
"BJÖRKHOLMEN";301256;6474925;"Gullmarn centralbassäng";2;"SE581700-113000";;"SMHI";"NEA 9";"SE_2";;"SE";2006-04-05;74;;;;;;;;2006;4;"BJÖRKHOLMEN";"2001-2006";;;;2;8.3;25500
"BJÖRKHOLMEN";301256;6474925;"Gullmarn centralbassäng";2;"SE581700-113000";;"SMHI";"NEA 9";"SE_2";;"SE";2006-04-05;74;;;;;;;;2006;4;"BJÖRKHOLMEN";"2001-2006";;;;5;8.28;25500
"BJÖRKHOLMEN";301256;6474925;"Gullmarn centralbassäng";2;"SE581700-113000";;"SMHI";"NEA 9";"SE_2";;"SE";2006-04-05;74;;;;;;;;2006;4;"BJÖRKHOLMEN";"2001-2006";;;;10;5.65;25500
"BJÖRKHOLMEN";301256;6474925;"Gullmarn centralbassäng";2;"SE581700-113000";;"SMHI";"NEA 9";"SE_2";;"SE";2006-04-05;74;;;;;;;;2006;4;"BJÖRKHOLMEN";"2001-2006";;;;15;5.71;25500
"BJÖRKHOLMEN";301256;6474925;"Gullmarn centralbassäng";2;"SE581700-113000";;"SMHI";"NEA 9";"SE_2";;"SE";2006-04-05;74;;;;;;;;2006;4;"BJÖRKHOLMEN";"2001-2006";;;;20;5.58;25500
"BJÖRKHOLMEN";301256;6474925;"Gullmarn centralbassäng";2;"SE581700-113000";;"SMHI";"NEA 9";"SE_2";;"SE";2006-04-05;74;;;;;;;;2006;4;"BJÖRKHOLMEN";"2001-2006";;;;30;5.37;25500
"BJÖRKHOLMEN";301256;6474925;"Gullmarn centralbassäng";2;"SE581700-113000";;"SMHI";"NEA 9";"SE_2";;"SE";2006-04-05;74;;;;;;;;2006;4;"BJÖRKHOLMEN";"2001-2006";;;;40;5.71;25500
"BJÖRKHOLMEN";301256;6474925;"Gullmarn centralbassäng";2;"SE581700-113000";;"SMHI";"NEA 9";"SE_2";;"SE";2006-04-05;74;;;;;;;;2006;4;"BJÖRKHOLMEN";"2001-2006";;;;50;5.93;25500
"BJÖRKHOLMEN";301256;6474925;"Gullmarn centralbassäng";2;"SE581700-113000";;"SMHI";"NEA 9";"SE_2";;"SE";2006-04-05;74;;;;;;;;2006;4;"BJÖRKHOLMEN";"2001-2006";;;;60;5.88;25500
"BJÖRKHOLMEN";301256;6474925;"Gullmarn centralbassäng";2;"SE581700-113000";;"SMHI";"NEA 9";"SE_2";;"SE";2006-04-05;74;;;;;;;;2006;4;"BJÖRKHOLMEN";"2001-2006";;;;73;5.33;25500
"BJÖRKHOLMEN";301256;6474925;"Gullmarn centralbassäng";2;"SE581700-113000";;"SMHI";"NEA 9";"SE_2";;"SE";2006-05-02;72;;;;;;;;2006;5;"BJÖRKHOLMEN";"2001-2006";;;;0;7.86;60300
"BJÖRKHOLMEN";301256;6474925;"Gullmarn centralbassäng";2;"SE581700-113000";;"SMHI";"NEA 9";"SE_2";;"SE";2006-05-02;72;;;;;;;;2006;5;"BJÖRKHOLMEN";"2001-2006";;;;2;7.77;60300
"BJÖRKHOLMEN";301256;6474925;"Gullmarn centralbassäng";2;"SE581700-113000";;"SMHI";"NEA 9";"SE_2";;"SE";2006-05-02;72;;;;;;;;2006;5;"BJÖRKHOLMEN";"2001-2006";;;;5;7.57;60300
"BJÖRKHOLMEN";301256;6474925;"Gullmarn centralbassäng";2;"SE581700-113000";;"SMHI";"NEA 9";"SE_2";;"SE";2006-05-02;72;;;;;;;;2006;5;"BJÖRKHOLMEN";"2001-2006";;;;10;7.51;60300
"BJÖRKHOLMEN";301256;6474925;"Gullmarn centralbassäng";2;"SE581700-113000";;"SMHI";"NEA 9";"SE_2";;"SE";2006-05-02;72;;;;;;;;2006;5;"BJÖRKHOLMEN";"2001-2006";;;;15;7.08;60300
"BJÖRKHOLMEN";301256;6474925;"Gullmarn centralbassäng";2;"SE581700-113000";;"SMHI";"NEA 9";"SE_2";;"SE";2006-05-02;72;;;;;;;;2006;5;"BJÖRKHOLMEN";"2001-2006";;;;20;6.84;60300
"BJÖRKHOLMEN";301256;6474925;"Gullmarn centralbassäng";2;"SE581700-113000";;"SMHI";"NEA 9";"SE_2";;"SE";2006-05-02;72;;;;;;;;2006;5;"BJÖRKHOLMEN";"2001-2006";;;;30;6.35;60300
"BJÖRKHOLMEN";301256;6474925;"Gullmarn centralbassäng";2;"SE581700-113000";;"SMHI";"NEA 9";"SE_2";;"SE";2006-05-02;72;;;;;;;;2006;5;"BJÖRKHOLMEN";"2001-2006";;;;40;5.62;60300
"BJÖRKHOLMEN";301256;6474925;"Gullmarn centralbassäng";2;"SE581700-113000";;"SMHI";"NEA 9";"SE_2";;"SE";2006-05-02;72;;;;;;;;2006;5;"BJÖRKHOLMEN";"2001-2006";;;;50;5.27;60300
"BJÖRKHOLMEN";301256;6474925;"Gullmarn centralbassäng";2;"SE581700-113000";;"SMHI";"NEA 9";"SE_2";;"SE";2006-05-02;72;;;;;;;;2006;5;"BJÖRKHOLMEN";"2001-2006";;;;60;5.38;60300
"BJÖRKHOLMEN";301256;6474925;"Gullmarn centralbassäng";2;"SE581700-113000";;"SMHI";"NEA 9";"SE_2";;"SE";2006-05-02;72;;;;;;;;2006;5;"BJÖRKHOLMEN";"2001-2006";;;;71;5.33;60300
"BJÖRKHOLMEN";301256;6474925;"Gullmarn centralbassäng";2;"SE581700-113000";;"SMHI";"NEA 9";"SE_2";;"SE";2006-05-30;72;;;;;;;;2006;5;"BJÖRKHOLMEN";"2001-2006";;;;0;6.7;62100
"BJÖRKHOLMEN";301256;6474925;"Gullmarn centralbassäng";2;"SE581700-113000";;"SMHI";"NEA 9";"SE_2";;"SE";2006-05-30;72;;;;;;;;2006;5;"BJÖRKHOLMEN";"2001-2006";;;;2;6;62100
"BJÖRKHOLMEN";301256;6474925;"Gullmarn centralbassäng";2;"SE581700-113000";;"SMHI";"NEA 9";"SE_2";;"SE";2006-05-30;72;;;;;;;;2006;5;"BJÖRKHOLMEN";"2001-2006";;;;5;6.24;62100
"BJÖRKHOLMEN";301256;6474925;"Gullmarn centralbassäng";2;"SE581700-113000";;"SMHI";"NEA 9";"SE_2";;"SE";2006-05-30;72;;;;;;;;2006;5;"BJÖRKHOLMEN";"2001-2006";;;;10;6.29;62100
"BJÖRKHOLMEN";301256;6474925;"Gullmarn centralbassäng";2;"SE581700-113000";;"SMHI";"NEA 9";"SE_2";;"SE";2006-05-30;72;;;;;;;;2006;5;"BJÖRKHOLMEN";"2001-2006";;;;15;6.28;62100
"BJÖRKHOLMEN";301256;6474925;"Gullmarn centralbassäng";2;"SE581700-113000";;"SMHI";"NEA 9";"SE_2";;"SE";2006-05-30;72;;;;;;;;2006;5;"BJÖRKHOLMEN";"2001-2006";;;;20;6.2;62100
"BJÖRKHOLMEN";301256;6474925;"Gullmarn centralbassäng";2;"SE581700-113000";;"SMHI";"NEA 9";"SE_2";;"SE";2006-05-30;72;;;;;;;;2006;5;"BJÖRKHOLMEN";"2001-2006";;;;30;5.92;62100
"BJÖRKHOLMEN";301256;6474925;"Gullmarn centralbassäng";2;"SE581700-113000";;"SMHI";"NEA 9";"SE_2";;"SE";2006-05-30;72;;;;;;;;2006;5;"BJÖRKHOLMEN";"2001-2006";;;;40;5.21;62100
"BJÖRKHOLMEN";301256;6474925;"Gullmarn centralbassäng";2;"SE581700-113000";;"SMHI";"NEA 9";"SE_2";;"SE";2006-05-30;72;;;;;;;;2006;5;"BJÖRKHOLMEN";"2001-2006";;;;50;5.01;62100
"BJÖRKHOLMEN";301256;6474925;"Gullmarn centralbassäng";2;"SE581700-113000";;"SMHI";"NEA 9";"SE_2";;"SE";2006-05-30;72;;;;;;;;2006;5;"BJÖRKHOLMEN";"2001-2006";;;;60;5.19;62100
"BJÖRKHOLMEN";301256;6474925;"Gullmarn centralbassäng";2;"SE581700-113000";;"SMHI";"NEA 9";"SE_2";;"SE";2006-05-30;72;;;;;;;;2006;5;"BJÖRKHOLMEN";"2001-2006";;;;71;4.69;62100
"BJÖRKHOLMEN";301256;6474925;"Gullmarn centralbassäng";2;"SE581700-113000";;"SMHI";"NEA 9";"SE_2";;"SE";2006-07-04;72;;;;;;;;2006;7;"BJÖRKHOLMEN";"2001-2006";;;;0;6.53;62100
"BJÖRKHOLMEN";301256;6474925;"Gullmarn centralbassäng";2;"SE581700-113000";;"SMHI";"NEA 9";"SE_2";;"SE";2006-07-04;72;;;;;;;;2006;7;"BJÖRKHOLMEN";"2001-2006";;;;2;6.51;62100
"BJÖRKHOLMEN";301256;6474925;"Gullmarn centralbassäng";2;"SE581700-113000";;"SMHI";"NEA 9";"SE_2";;"SE";2006-07-04;72;;;;;;;;2006;7;"BJÖRKHOLMEN";"2001-2006";;;;5;6.54;62100
"BJÖRKHOLMEN";301256;6474925;"Gullmarn centralbassäng";2;"SE581700-113000";;"SMHI";"NEA 9";"SE_2";;"SE";2006-07-04;72;;;;;;;;2006;7;"BJÖRKHOLMEN";"2001-2006";;;;10;6.66;62100
"BJÖRKHOLMEN";301256;6474925;"Gullmarn centralbassäng";2;"SE581700-113000";;"SMHI";"NEA 9";"SE_2";;"SE";2006-07-04;72;;;;;;;;2006;7;"BJÖRKHOLMEN";"2001-2006";;;;15;6.26;62100
"BJÖRKHOLMEN";301256;6474925;"Gullmarn centralbassäng";2;"SE581700-113000";;"SMHI";"NEA 9";"SE_2";;"SE";2006-07-04;72;;;;;;;;2006;7;"BJÖRKHOLMEN";"2001-2006";;;;20;5.82;62100
"BJÖRKHOLMEN";301256;6474925;"Gullmarn centralbassäng";2;"SE581700-113000";;"SMHI";"NEA 9";"SE_2";;"SE";2006-07-04;72;;;;;;;;2006;7;"BJÖRKHOLMEN";"2001-2006";;;;30;5.21;62100
"BJÖRKHOLMEN";301256;6474925;"Gullmarn centralbassäng";2;"SE581700-113000";;"SMHI";"NEA 9";"SE_2";;"SE";2006-07-04;72;;;;;;;;2006;7;"BJÖRKHOLMEN";"2001-2006";;;;40;4.99;62100
"BJÖRKHOLMEN";301256;6474925;"Gullmarn centralbassäng";2;"SE581700-113000";;"SMHI";"NEA 9";"SE_2";;"SE";2006-07-04;72;;;;;;;;2006;7;"BJÖRKHOLMEN";"2001-2006";;;;50;4.88;62100
"BJÖRKHOLMEN";301256;6474925;"Gullmarn centralbassäng";2;"SE581700-113000";;"SMHI";"NEA 9";"SE_2";;"SE";2006-07-04;72;;;;;;;;2006;7;"BJÖRKHOLMEN";"2001-2006";;;;60;4.72;62100
"BJÖRKHOLMEN";301256;6474925;"Gullmarn centralbassäng";2;"SE581700-113000";;"SMHI";"NEA 9";"SE_2";;"SE";2006-07-04;72;;;;;;;;2006;7;"BJÖRKHOLMEN";"2001-2006";;;;71;4.28;62100
"BJÖRKHOLMEN";301256;6474925;"Gullmarn centralbassäng";2;"SE581700-113000";;"SMHI";"NEA 9";"SE_2";;"SE";2006-08-01;72;;;;;;;;2006;8;"BJÖRKHOLMEN";"2001-2006";;;;0;5.85;61800
"BJÖRKHOLMEN";301256;6474925;"Gullmarn centralbassäng";2;"SE581700-113000";;"SMHI";"NEA 9";"SE_2";;"SE";2006-08-01;72;;;;;;;;2006;8;"BJÖRKHOLMEN";"2001-2006";;;;2;5.88;61800
"BJÖRKHOLMEN";301256;6474925;"Gullmarn centralbassäng";2;"SE581700-113000";;"SMHI";"NEA 9";"SE_2";;"SE";2006-08-01;72;;;;;;;;2006;8;"BJÖRKHOLMEN";"2001-2006";;;;5;5.83;61800
